report_date,client_id,target,col1453,col1454,col2167,col2168,col2169,col2170,col2171,col2172,col2173,col2174,col2175,col2176,col2177,col2178,col2179,col2180,col2181,col2182,col2183,col2184,col2185,col2186,col2187,col2188,col2189,col2190,col2220,col2221,col2222,col2244,col2245,col2246,col2292,col2293,col2294,col2316,col2317,col2318,col2340,col2341,col2342,col2364,col2365,col2366,col2388,col2389,col2390,col2460,col2461,col2462,col2470,col2663
2022-05-01,4468,0,0,62aaa693-6d33-47bb-8b53-9296efa9a95f,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3309988.38,10000.0,1659994.19,0.0,0.0,0.0,11.0,11.0,11.0,150840.0,150840.0,150840.0,3319988.4,3319988.4,3319988.4,1.0,1.0,1.0,22.01,22.01,22.01,1.83,1.83,1.83,324.0,0.2562613816564786
2022-04-01,167,0,0,63f6ae44-7f22-4178-9d1c-573d2e93b231,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6906911.33,10000.0,2314637.11,0.0,0.0,0.0,26.0,26.0,26.0,201338.0,201338.0,201338.0,7169646.18,7169646.18,7169646.18,1.0,1.0,1.0,35.61,35.61,35.61,2.06,2.06,2.06,183.0,0.2562613816564786
2022-05-01,3786,0,0,65a2dc7d-da7d-4933-bb8f-e06941c68401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6035446.77,10000.0,2024148.92333333,0.0,0.0,0.0,30.0,30.0,30.0,181016.0,181016.0,181016.0,6359092.08,6359092.08,6359092.08,1.0,1.0,1.0,35.13,35.13,35.13,0.0,0.0,0.0,412.0,0.2562613816564786
2022-03-01,172,0,0,66bf49c7-6bc3-4750-9997-d3a0f6ad1a3c,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5337894.41,10000.0,1791631.47,0.0,0.0,0.0,11.0,11.0,11.0,210351.0,210351.0,210351.0,5567990.97,5567990.97,5567990.97,1.0,1.0,1.0,26.47,26.47,26.47,0.0,0.0,0.0,359.0,0.2569190620677391
2022-10-01,176,0,0,697bbb46-d681-4527-824b-890b87f72b28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4048901.58,10000.0,1361967.19333333,0.0,0.0,0.0,6.0,6.0,6.0,165285.0,165285.0,165285.0,4269311.55,4269311.55,4269311.55,1.0,1.0,1.0,25.83,25.83,25.83,0.0,0.0,0.0,682.0,0.2562613816564786
2022-10-01,5648,0,0,6a344b36-3aa6-41b4-a6f0-e44078e89b44,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4539684.81,10000.0,1522894.93666667,0.0,0.0,0.0,6.0,6.0,6.0,171250.0,171250.0,171250.0,4447362.5,4447362.5,4447362.5,1.0,1.0,1.0,25.97,25.97,25.97,1.2,1.2,1.2,255.0,0.2562613816564786
2022-10-01,7521,0,0,6ba86e09-c74f-4c1f-be8b-2c1d2c77c35c,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7622866.44,10000.0,2553288.81333333,0.0,0.0,0.0,12.0,12.0,12.0,194236.0,194236.0,194236.0,7367371.48,7367371.48,7367371.48,1.0,1.0,1.0,37.93,37.93,37.93,2.12,2.12,2.12,354.0,0.2567183659523679
2022-08-01,596,0,0,6c851050-8025-4a3e-9cec-604b380bced3,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8743041.67,10000.0,2926680.55666667,0.0,0.0,0.0,7.0,7.0,7.0,224318.0,224318.0,224318.0,7839914.1,7839914.1,7839914.1,1.0,1.0,1.0,34.95,34.95,34.95,0.0,0.0,0.0,248.0,0.2560610222605129
2021-10-01,2124,0,0,6cdbf57c-2c1e-465f-acdd-cf920f394f54,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4242105.02,10000.0,1426368.34,0.0,0.0,0.0,19.0,19.0,19.0,168712.0,168712.0,168712.0,4472555.12,4472555.12,4472555.12,1.0,1.0,1.0,26.51,26.51,26.51,0.0,0.0,0.0,333.0,0.2562613816564786
2023-02-01,6160,0,0,70621075-f10c-4a46-b520-8a5907312d16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6657059.82,10000.0,2231353.27333333,0.0,0.0,0.0,19.0,19.0,19.0,195603.0,195603.0,195603.0,6871533.39,6871533.39,6871533.39,1.0,1.0,1.0,35.13,35.13,35.13,0.0,0.0,0.0,634.0,0.2560610222605129
2022-06-01,3041,0,0,75f6c241-6e1b-4d62-856c-afccbd609807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5479998.04,10000.0,2744999.02,0.0,0.0,0.0,6.0,6.0,6.0,150123.0,150123.0,150123.0,5489998.11,5489998.11,5489998.11,1.0,1.0,1.0,36.57,36.57,36.57,1.4,1.4,1.4,366.0,0.2562613816564786
2022-07-01,2477,0,0,7f380129-0771-4c6a-a772-c63cc6dee476,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4615217.21,10000.0,2312608.605,0.0,0.0,0.0,9.0,9.0,9.0,167590.0,167590.0,167590.0,4097575.5,4097575.5,4097575.5,1.0,1.0,1.0,24.45,24.45,24.45,0.81,0.81,0.81,233.0,0.2562613816564786
2023-01-01,4668,0,0,80886394-ef9a-ec11-b822-005056b89b68,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5886473.66,10000.0,1972157.88666667,0.0,0.0,0.0,12.0,12.0,12.0,166473.0,166473.0,166473.0,5896473.66,5896473.66,5896473.66,1.0,1.0,1.0,35.42,35.42,35.42,1.33,1.33,1.33,296.0,0.2565996261339365
2023-01-01,4492,0,0,81b31ae2-8261-4c3c-8367-7e3b23d973fb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4107191.56,10000.0,1381397.18666667,0.0,0.0,0.0,8.0,8.0,8.0,162344.0,162344.0,162344.0,7521397.52,7521397.52,7521397.52,2.0,2.0,2.0,46.33,46.33,46.33,2.26,2.26,2.26,545.0,0.2562613816564786
2022-12-01,4674,0,0,89586bce-939d-44cb-8a51-055010955245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6062624.82,10000.0,3036312.41,0.0,0.0,0.0,6.0,6.0,6.0,149091.0,149091.0,149091.0,6258840.18,6258840.18,6258840.18,1.0,1.0,1.0,41.98,41.98,41.98,2.17,2.17,2.17,484.0,0.2562613816564786
2022-10-01,7450,0,0,8e7b0a46-e19a-ec11-b822-005056b89b68,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5410199.51,10000.0,1813399.83666667,0.0,0.0,0.0,2.0,2.0,2.0,174339.0,174339.0,174339.0,5420199.51,5420199.51,5420199.51,1.0,1.0,1.0,31.09,31.09,31.09,0.9,0.9,0.9,184.0,0.2562613816564786
2023-02-01,7450,0,0,8e7b0a46-e19a-ec11-b822-005056b89b68,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5410199.51,10000.0,1813399.83666667,0.0,0.0,0.0,2.0,2.0,2.0,174339.0,174339.0,174339.0,5420199.51,5420199.51,5420199.51,1.0,1.0,1.0,31.09,31.09,31.09,0.9,0.9,0.9,310.0,0.2562613816564786
2022-08-01,4511,0,0,97d7d241-a067-4176-9cfd-891876cf5027,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,11010608.99,10000.0,3682536.33,0.0,0.0,0.0,10.0,10.0,10.0,183243.0,183243.0,183243.0,10439353.71,10439353.71,10439353.71,2.0,2.0,2.0,56.97,56.97,56.97,0.0,0.0,0.0,227.0,0.2567183659523679
2022-04-01,675,0,0,a032e8c2-f6c4-4480-a332-692e8e7c8cf2,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8233097.4,10000.0,2756699.13333333,0.0,0.0,0.0,9.0,9.0,9.0,174057.0,174057.0,174057.0,8260745.22,8260745.22,8260745.22,2.0,2.0,2.0,47.46,47.46,47.46,2.35,2.35,2.35,186.0,0.2569190620677391
2021-08-01,2839,0,0,a55a9f5e-3452-4cb6-9728-372bf8efe5e0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7183692.02,10000.0,2406897.34,0.0,0.0,0.0,27.0,27.0,27.0,127008.0,127008.0,127008.0,7643341.44,7643341.44,7643341.44,2.0,2.0,2.0,60.18,60.18,60.18,0.0,0.0,0.0,221.0,0.2562613816564786
2023-01-01,5967,0,0,a9ca947a-74a3-45a3-98c9-33c3ff7b4034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9240717.85,10000.0,3092572.61666667,0.0,0.0,0.0,26.0,26.0,26.0,169622.0,169622.0,169622.0,9320728.9,9320728.9,9320728.9,2.0,2.0,2.0,54.95,54.95,54.95,2.1,2.1,2.1,488.0,0.2562613816564786
2023-01-01,1127,0,0,af1f39d9-d6e6-4ab3-9d89-e4346ce8ee1a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10471636.71,10000.0,3502878.90333333,0.0,0.0,0.0,12.0,12.0,12.0,193158.0,193158.0,193158.0,9914800.14,9914800.14,9914800.14,2.0,2.0,2.0,51.33,51.33,51.33,0.0,0.0,0.0,383.0,0.2560610222605129
2022-11-01,1883,0,0,b7aca048-ee87-4e29-ae79-172a992b8fa7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4259869.83,10000.0,2134934.915,0.0,0.0,0.0,9.0,9.0,9.0,179124.0,179124.0,179124.0,4189710.36,4189710.36,4189710.36,1.0,1.0,1.0,23.39,23.39,23.39,1.02,1.02,1.02,401.0,0.2567093983336959
2022-06-01,5843,0,0,c8c67204-f1fe-457e-bf5f-460af1a242d4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6832500.39,10000.0,3421250.195,0.0,0.0,0.0,10.0,10.0,10.0,158133.0,158133.0,158133.0,6336389.31,6336389.31,6336389.31,1.0,1.0,1.0,40.07,40.07,40.07,1.62,1.62,1.62,225.0,0.256195169300048
2021-07-01,5712,0,0,cc050407-0f11-4b43-8f5f-12e6b61e7e83,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4616145.12,10000.0,1551048.37333333,0.0,0.0,0.0,9.0,9.0,9.0,183832.0,183832.0,183832.0,4866033.04,4866033.04,4866033.04,1.0,1.0,1.0,26.47,26.47,26.47,0.0,0.0,0.0,183.0,0.2562613816564786
2022-04-01,2568,0,0,cc48a6c2-9da6-4572-b6c9-8530df79a3f3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4320812.44,10000.0,1452604.14666667,0.0,0.0,0.0,19.0,19.0,19.0,176359.0,176359.0,176359.0,4555352.97,4555352.97,4555352.97,1.0,1.0,1.0,25.83,25.83,25.83,0.0,0.0,0.0,474.0,0.2562613816564786
2022-03-01,6739,0,0,ce583c77-d8bf-4ca3-8c4a-7d21809db4e2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4786025.53,10000.0,2398012.765,0.0,0.0,0.0,16.0,16.0,16.0,144198.0,144198.0,144198.0,4796025.48,4796025.48,4796025.48,1.0,1.0,1.0,33.26,33.26,33.26,1.76,1.76,1.76,264.0,0.2562613816564786
2022-02-01,1179,0,0,d1edde68-a4b1-486e-91e2-32fafc11d8f6,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6644779.54,10000.0,3327389.77,0.0,0.0,0.0,7.0,7.0,7.0,169581.0,169581.0,169581.0,6162573.54,6162573.54,6162573.54,1.0,1.0,1.0,36.34,36.34,36.34,1.27,1.27,1.27,228.0,0.2562613816564786
2022-05-01,6101,0,0,d23af247-c8a4-4007-8749-098758df1e17,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5879854.25,10000.0,2944927.125,0.0,0.0,0.0,7.0,7.0,7.0,160574.0,160574.0,160574.0,5889854.32,5889854.32,5889854.32,1.0,1.0,1.0,36.68,36.68,36.68,1.17,1.17,1.17,320.0,0.2562613816564786
2022-07-01,762,0,0,d2b9986c-41db-4144-8892-b58738478645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6662613.05,10000.0,2233204.35,0.0,0.0,0.0,17.0,17.0,17.0,204462.0,204462.0,204462.0,6808584.6,6808584.6,6808584.6,1.0,1.0,1.0,33.3,33.3,33.3,0.0,0.0,0.0,430.0,0.2562613816564786
2022-08-01,1920,0,0,d5986662-d339-4f21-87e6-9c5f9d5b8c00,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9838353.13,10000.0,3291784.37666667,0.0,0.0,0.0,20.0,20.0,20.0,189331.0,189331.0,189331.0,9438150.35,9438150.35,9438150.35,2.0,2.0,2.0,49.85,49.85,49.85,0.0,0.0,0.0,243.0,0.2560610222605129
2022-06-01,3665,0,0,d71750b8-1058-48ea-a89e-765aee7c9847,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5606148.2,10000.0,2808074.1,0.0,0.0,0.0,9.0,9.0,9.0,146338.0,146338.0,146338.0,5257924.34,5257924.34,5257924.34,1.0,1.0,1.0,35.93,35.93,35.93,1.07,1.07,1.07,250.0,0.2562613816564786
2022-12-01,1190,0,0,d7378c71-9953-449c-841d-8f1add4f2e00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4674188.14,10000.0,1570396.04666667,0.0,0.0,0.0,11.0,11.0,11.0,166401.0,166401.0,166401.0,4684188.15,4684188.15,4684188.15,1.0,1.0,1.0,28.15,28.15,28.15,0.0,0.0,0.0,717.0,0.2562613816564786
2022-06-01,2269,0,0,dad8aac4-7631-48db-9443-de83eba667bc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6483240.8,10000.0,3246620.4,0.0,0.0,0.0,6.0,6.0,6.0,111856.0,111856.0,111856.0,6493240.8,6493240.8,6493240.8,2.0,2.0,2.0,58.05,58.05,58.05,1.58,1.58,1.58,561.0,0.2579233770472971
2023-01-01,3141,0,0,dbde5351-62c6-4ed2-8d7c-bfed0d36c7a9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6507098.82,10000.0,3258549.41,0.0,0.0,0.0,7.0,7.0,7.0,152942.0,152942.0,152942.0,6035091.32,6035091.32,6035091.32,1.0,1.0,1.0,39.46,39.46,39.46,1.14,1.14,1.14,563.0,0.2562613816564786
2022-07-01,6106,0,0,de7b32f4-977d-4cce-b127-7e807a0a3f64,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5356859.07,10000.0,2683429.535,0.0,0.0,0.0,7.0,7.0,7.0,152482.0,152482.0,152482.0,5080700.24,5080700.24,5080700.24,1.0,1.0,1.0,33.32,33.32,33.32,2.14,2.14,2.14,225.0,0.257674629497707
2021-11-01,2593,0,0,e344d51a-572f-4d32-9574-9782f1aab765,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6138551.64,10000.0,3074275.82,0.0,0.0,0.0,15.0,15.0,15.0,218994.0,218994.0,218994.0,5693844.0,5693844.0,5693844.0,1.0,1.0,1.0,26.0,26.0,26.0,1.38,1.38,1.38,188.0,0.2562613816564786
2022-10-01,6209,0,0,e3f9b70e-1782-4e33-907c-8d644d3ba82f,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3979439.24,10000.0,1336146.41333333,0.0,0.0,0.0,8.0,8.0,8.0,176906.0,176906.0,176906.0,3927313.2,3927313.2,3927313.2,1.0,1.0,1.0,22.2,22.2,22.2,1.29,1.29,1.29,299.0,0.2579898811302639
2023-01-01,2596,0,0,e4e7f2b0-3a8b-485a-8afa-2aa75bd1fda0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6444962.45,10000.0,2160654.15,0.0,0.0,0.0,15.0,15.0,15.0,189818.0,189818.0,189818.0,6668306.34,6668306.34,6668306.34,1.0,1.0,1.0,35.13,35.13,35.13,0.0,0.0,0.0,580.0,0.2562613816564786
2022-11-01,384,0,0,e59246dd-3d4a-461b-a65f-3448708c0344,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8217204.34,10000.0,2751401.44666667,0.0,0.0,0.0,26.0,26.0,26.0,210349.0,210349.0,210349.0,7961709.65,7961709.65,7961709.65,1.0,1.0,1.0,37.85,37.85,37.85,2.16,2.16,2.16,362.0,0.2569190620677391
2022-05-01,2601,0,0,e7832485-8055-48b2-88f9-342318d16052,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7741749.1,10000.0,2592916.36666667,0.0,0.0,0.0,20.0,20.0,20.0,197892.0,197892.0,197892.0,7486254.36,7486254.36,7486254.36,1.0,1.0,1.0,37.83,37.83,37.83,2.12,2.12,2.12,188.0,0.2569190620677391
2023-01-01,4918,0,0,e9b32c5f-4211-450d-a44b-06461529f9e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8256457.64,10000.0,4133228.82,0.0,0.0,0.0,13.0,13.0,13.0,221932.0,221932.0,221932.0,7889682.6,7889682.6,7889682.6,1.0,1.0,1.0,35.55,35.55,35.55,1.53,1.53,1.53,459.0,0.2562613816564786
2023-01-01,1608,0,0,f00cec47-c60b-4db4-b933-b3e2fa52b584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5690888.84,10000.0,1906629.61333333,0.0,0.0,0.0,11.0,11.0,11.0,156447.0,156447.0,156447.0,5342665.05,5342665.05,5342665.05,1.0,1.0,1.0,34.15,34.15,34.15,1.13,1.13,1.13,405.0,0.2562613816564786
2022-07-01,3686,0,0,f1f84e4f-e201-4caf-a785-385da24b2080,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4807666.62,10000.0,2408833.31,0.0,0.0,0.0,8.0,8.0,8.0,146882.0,146882.0,146882.0,4839761.9,4839761.9,4839761.9,1.0,1.0,1.0,32.95,32.95,32.95,1.84,1.84,1.84,310.0,0.2562613816564786
2022-07-01,1973,0,0,fd9ee3a4-96e3-45ae-b7cd-1729315bc4df,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7599682.74,10000.0,2545560.91333333,0.0,0.0,0.0,23.0,23.0,23.0,162749.0,162749.0,162749.0,8085370.32,8085370.32,8085370.32,2.0,2.0,2.0,49.68,49.68,49.68,0.0,0.0,0.0,463.0,0.2569190620677391
2022-05-01,6657,0,0,055f86f8-29ea-455e-91a1-2de92ac96962,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7174371.28,10000.0,2403790.42666667,0.0,0.0,0.0,11.0,11.0,11.0,211799.0,211799.0,211799.0,7131272.33,7131272.33,7131272.33,1.0,1.0,1.0,33.67,33.67,33.67,0.0,0.0,0.0,359.0,0.2567183659523679
2021-09-01,4383,0,0,093dec5a-48ba-4fb9-a9b6-94382a3ac548,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6862167.74,10000.0,2299722.58,0.0,0.0,0.0,10.0,10.0,10.0,130672.0,130672.0,130672.0,7228775.04,7228775.04,7228775.04,2.0,2.0,2.0,55.32,55.32,55.32,0.0,0.0,0.0,275.0,0.2562613816564786
2022-11-01,15,0,0,0a134af3-05d2-4470-a5fd-55b1473f8b61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9929930.05,10000.0,3322310.01666667,0.0,0.0,0.0,3.0,3.0,3.0,166488.0,166488.0,166488.0,9040298.4,9040298.4,9040298.4,2.0,2.0,2.0,54.3,54.3,54.3,2.1,2.1,2.1,373.0,0.2567183659523679
2022-08-01,872,0,0,0c57b77a-e8f4-4447-ae27-05122d7582b1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7522790.86,10000.0,3766395.43,0.0,0.0,0.0,13.0,13.0,13.0,138368.68,138368.68,138368.68,7532790.94,7532790.94,7532790.94,2.0,2.0,2.0,54.44,54.44,54.44,2.06,2.06,2.06,471.0,0.2562613816564786
2022-12-01,872,0,0,0c57b77a-e8f4-4447-ae27-05122d7582b1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7522790.86,10000.0,3766395.43,0.0,0.0,0.0,13.0,13.0,13.0,138368.68,138368.68,138368.68,7532790.94,7532790.94,7532790.94,2.0,2.0,2.0,54.44,54.44,54.44,2.06,2.06,2.06,590.0,0.2562613816564786
2022-03-01,4163,0,0,0d89b79e-9e53-43aa-97a0-5ce81aefa627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5425006.68,10000.0,2717503.34,0.0,0.0,0.0,11.0,11.0,11.0,115491.0,115491.0,115491.0,5435006.46,5435006.46,5435006.46,2.0,2.0,2.0,47.06,47.06,47.06,1.54,1.54,1.54,458.0,0.2562613816564786
2022-12-01,7578,0,0,0f656752-f59a-ec11-b822-005056b89b68,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5388591.96,10000.0,1806197.32,0.0,0.0,0.0,2.0,2.0,2.0,173644.0,173644.0,173644.0,5398591.96,5398591.96,5398591.96,1.0,1.0,1.0,31.09,31.09,31.09,0.9,0.9,0.9,262.0,0.2562613816564786
